	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RP11-67L3.5	0.525335615324393	0.0391272170147237	0.0682889910222184	0.515057725393039	0.606512682629761	NA
RP11-67L3.4	1.67490210831941	-0.0137120232948111	0.126707793704873	-0.107970669310152	0.914018958665808	NA
TMEM61	0	NA	NA	NA	NA	NA
RP11-12C17.2	0	NA	NA	NA	NA	NA
BSND	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-101C11.1	0	NA	NA	NA	NA	NA
MIR4422	0	NA	NA	NA	NA	NA
RN7SKP291	0	NA	NA	NA	NA	NA
RNU6-830P	0	NA	NA	NA	NA	NA
RP11-466L17.1	0	NA	NA	NA	NA	NA
RP11-90C4.1	0	NA	NA	NA	NA	NA
RP11-90C4.2	0	NA	NA	NA	NA	NA
RP11-90C4.3	0	NA	NA	NA	NA	NA
RP1-158P9.1	0	NA	NA	NA	NA	NA
RP11-504A18.1	0.997111626404094	-0.085597950579316	0.0984610078583566	-0.991374637723948	0.321502679823268	NA
AC119674.1	0	NA	NA	NA	NA	NA
RP4-710M16.2	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
C1orf168	1.58421793509015	0.0783591149021046	0.115749194555524	0.772546170725686	0.439791012153604	NA
RP11-378I13.1	0	NA	NA	NA	NA	NA
C8A	0	NA	NA	NA	NA	NA
C8B	0	NA	NA	NA	NA	NA
RP5-1103B4.3	0	NA	NA	NA	NA	NA
AL161740.1	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP6-102O10.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
AL137855.1	0.804425601220528	-0.0227380830923994	0.0877342669547902	-0.271681506357299	0.785866922405426	NA
RP4-737A23.2	1.18455738423433	-0.0171767541772289	0.110557320964402	-0.155385437712318	0.876517463751552	NA
RP11-393I23.4	0	NA	NA	NA	NA	NA
RN7SL713P	0	NA	NA	NA	NA	NA
TACSTD2	0	NA	NA	NA	NA	NA
AL136985.1	0	NA	NA	NA	NA	NA
RP4-794H19.2	0	NA	NA	NA	NA	NA
RP11-63G10.3	0	NA	NA	NA	NA	NA
RP11-63G10.2	0	NA	NA	NA	NA	NA
RP4-794H19.1	1.23073018635426	0.0724426446963811	0.114607355969115	0.674950125111126	0.499707452708004	NA
RP4-794H19.4	0	NA	NA	NA	NA	NA
RP11-145M4.1	0	NA	NA	NA	NA	NA
RP11-145M4.2	0	NA	NA	NA	NA	NA
RP11-145M4.3	0	NA	NA	NA	NA	NA
RP11-470E16.1	0	NA	NA	NA	NA	NA
RP11-467C18.1	2.03218496581114	-0.0479345092329782	0.146723155767041	-0.331509404394193	0.740259738547362	NA
MIR4711	0	NA	NA	NA	NA	NA
RP4-782L23.2	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP4-782L23.1	0.501526634965687	0.0426381296157924	0.0719097351920466	0.531517127347164	0.595060475814641	NA
CYP2J2	0	NA	NA	NA	NA	NA
RN7SL475P	0	NA	NA	NA	NA	NA
C1orf87	0	NA	NA	NA	NA	NA
RP11-575B7.3	0	NA	NA	NA	NA	NA
RP11-776H12.1	0	NA	NA	NA	NA	NA
RP11-436K8.1	0	NA	NA	NA	NA	NA
RP4-668G5.1	0	NA	NA	NA	NA	NA
AC096534.1	0	NA	NA	NA	NA	NA
RP4-802A10.1	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP5-833A20.1	0	NA	NA	NA	NA	NA
AC099791.1	0	NA	NA	NA	NA	NA
RP11-430G17.3	0.991871359050765	0.0501842922298923	0.103870387037626	0.499614251098921	0.617346721266785	NA
RNU6-414P	0	NA	NA	NA	NA	NA
RNU6-1177P	0	NA	NA	NA	NA	NA
RN7SL180P	0	NA	NA	NA	NA	NA
MIR3116-1	0	NA	NA	NA	NA	NA
RNU6-371P	0	NA	NA	NA	NA	NA
ANGPTL3	0.498555813202047	-0.0424356858058957	0.0716861136316188	-0.525534558026096	0.599211636247304	NA
AL138847.1	1.28214325582751	0.0188046039259004	0.114409753010653	0.166390891089854	0.867849341891807	NA
RP11-230B22.1	8.90377703352171	0.0201361504752141	0.23548838379517	0.085447473928293	0.931905652402397	NA
RP4-771M4.3	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP11-5P4.1	0	NA	NA	NA	NA	NA
RP11-5P4.2	0	NA	NA	NA	NA	NA
RP11-5P4.3	0	NA	NA	NA	NA	NA
RP11-335E6.2	0	NA	NA	NA	NA	NA
RP11-335E6.4	0	NA	NA	NA	NA	NA
RNA5SP49	0	NA	NA	NA	NA	NA
LINC00466	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-335E6.3	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP4-792G4.2	5.79946180686143	0.00520877865621677	0.212354918127328	0.0244368122871465	0.980504185126459	NA
FOXD3	9.40026681652099	0.00415270556207587	0.250624777947524	0.0165595300152909	0.986788010497039	NA
RN7SL488P	0	NA	NA	NA	NA	NA
RNU7-123P	0.812636690337498	-0.0578382950886514	0.081604752188737	-0.754586127851601	0.450497349710244	NA
DLEU2L	0.501526634965687	0.0426381296157924	0.0719097351920466	0.531517127347164	0.595060475814641	NA
RN7SL130P	0.490344724085078	0.00116802687161722	0.071139848035536	0.0200309025489194	0.984018720837986	NA
RNU6-809P	0	NA	NA	NA	NA	NA
RP11-24J23.2	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
UBE2U	0	NA	NA	NA	NA	NA
RNU7-62P	0	NA	NA	NA	NA	NA
MIR4794	0	NA	NA	NA	NA	NA
RP11-182I10.3	2.32163257559569	0.0699505395266663	0.151101368048822	0.475574251866734	0.63437772263315	NA
RP4-535B20.4	1.01947544816531	-0.00415112198081589	0.0968821266849501	-0.0429820689785232	0.965715827525126	NA
RNU6-1176P	0	NA	NA	NA	NA	NA
MIR3671	0.533546704441362	-0.000253278571417749	0.0734476312693627	-0.00587065460518646	0.995315922234531	NA
MIR101-1	0	NA	NA	NA	NA	NA
RP4-535B20.1	0.533546704441362	-0.000253278571417749	0.0734476312693627	-0.00587065460518646	0.995315922234531	NA
RP5-1044H5.1	0.753012531747274	0.0241433765411126	0.0854433139302159	0.27798825723646	0.781021372992108	NA
RNU2-15P	0	NA	NA	NA	NA	NA
RP4-630A11.3	1.1927684733513	-0.0665701892204927	0.112409022826905	-0.632697326723887	0.52693131592724	NA
RN7SL854P	0	NA	NA	NA	NA	NA
RP11-397C12.1	0	NA	NA	NA	NA	NA
RNU4-88P	0	NA	NA	NA	NA	NA
MIR3117	0	NA	NA	NA	NA	NA
AL139147.1	0	NA	NA	NA	NA	NA
AL354978.1	0	NA	NA	NA	NA	NA
TCTEX1D1	0	NA	NA	NA	NA	NA
INSL5	0	NA	NA	NA	NA	NA
RP11-342H21.2	0	NA	NA	NA	NA	NA
C1orf141	0	NA	NA	NA	NA	NA
IL23R	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RNU6-586P	0	NA	NA	NA	NA	NA
AL109843.1	0	NA	NA	NA	NA	NA
RNU4ATAC4P	0	NA	NA	NA	NA	NA
RNU6-387P	2.57691358113312	-0.00299861351164251	0.158910457084363	-0.0189688509370984	0.984865954288486	NA
RP4-763G1.2	0	NA	NA	NA	NA	NA
RNU6-1031P	0	NA	NA	NA	NA	NA
RN7SL392P	0	NA	NA	NA	NA	NA
RNU7-80P	0	NA	NA	NA	NA	NA
AL157407.1	0	NA	NA	NA	NA	NA
MIR1262	0	NA	NA	NA	NA	NA
RP4-694A7.2	4.88294826548706	0.015861392019773	0.200195889273489	0.079606106084305	0.936550538679243	NA
RP4-694A7.4	2.76291418036586	0.1411768420144	0.157240712764534	0.979930032743062	0.327120657005537	NA
RP11-424D14.1	3.87072385160208	0.0097073714130158	0.183990589816502	0.0525534989168856	0.958087668222501	NA
RP11-74K19.1	0	NA	NA	NA	NA	NA
RP3-380B4.1	0.764194442627884	0.0658211362669766	0.0868170508967421	0.789786442294144	0.429652498162167	NA
LRRC7	6.25874651630747	0.0167070444118179	0.22218526265302	0.07527483902923	0.939996040218692	NA
RN7SL538P	0	NA	NA	NA	NA	NA
RP11-181B18.1	0	NA	NA	NA	NA	NA
RN7SL242P	0	NA	NA	NA	NA	NA
RP4-677H15.4	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-180O5.2	1.47780010277471	0.0480914458318764	0.128609563777553	0.381646855499994	0.70272332452419	NA
RP5-952N6.1	0	NA	NA	NA	NA	NA
RP11-99H8.1	0	NA	NA	NA	NA	NA
PTGER3	0.490344724085078	0.00116802687161722	0.071139848035536	0.0200309025489194	0.984018720837986	NA
RP3-333A15.1	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP3-333A15.2	0	NA	NA	NA	NA	NA
ZRANB2-AS1	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
MIR186	2.99645223574736	0.0507819686582613	0.164623184257811	0.310319834196523	0.756317749635772	NA
AL360297.1	0	NA	NA	NA	NA	NA
RP11-386O9.2	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-82L20.1	0	NA	NA	NA	NA	NA
NEGR1-IT1	0	NA	NA	NA	NA	NA
RNU6-1246P	0	NA	NA	NA	NA	NA
RP4-660H19.1	0	NA	NA	NA	NA	NA
RP11-262K1.1	0	NA	NA	NA	NA	NA
RN7SKP19	0	NA	NA	NA	NA	NA
RP4-598G3.1	0	NA	NA	NA	NA	NA
RP4-788P17.1	0	NA	NA	NA	NA	NA
RNA5SP50	0	NA	NA	NA	NA	NA
RNU4ATAC8P	0	NA	NA	NA	NA	NA
FPGT-TNNI3K	1.26572107759357	0.107546565927745	0.109556206002443	1.19993134725367	0.23016600435366	NA
TNNI3K	0	NA	NA	NA	NA	NA
RP11-439H8.4	0	NA	NA	NA	NA	NA
RP4-650F12.2	0	NA	NA	NA	NA	NA
LRRC53	0	NA	NA	NA	NA	NA
C1orf173	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
RP4-612J11.1	0	NA	NA	NA	NA	NA
RP11-17E13.2	0.965091556928418	-0.0463334014606313	0.102884486376062	-0.467208299530848	0.640350856272424	NA
RP11-93N20.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-510C10.4	0	NA	NA	NA	NA	NA
RP11-510C10.2	2.56952677900835	-0.0860843375158224	0.147765689394437	-0.605579114553661	0.544794274612454	NA
RP11-510C10.3	4.75858259177154	-0.10467554121112	0.203656265384234	-0.519567641912427	0.603364956075145	NA
RNU6-622P	0	NA	NA	NA	NA	NA
RNU6-503P	0	NA	NA	NA	NA	NA
RP4-682C21.5	0	NA	NA	NA	NA	NA
SNORD45C	0	NA	NA	NA	NA	NA
SNORD45A	0	NA	NA	NA	NA	NA
SNORD45B	0	NA	NA	NA	NA	NA
MSH4	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
AL445464.1	0	NA	NA	NA	NA	NA
ASB17	0	NA	NA	NA	NA	NA
RP11-550H2.1	0	NA	NA	NA	NA	NA
RP11-550H2.2	0	NA	NA	NA	NA	NA
RP5-1102E8.3	0	NA	NA	NA	NA	NA
AC104458.1	0	NA	NA	NA	NA	NA
RNU6-161P	0	NA	NA	NA	NA	NA
RP11-415A20.1	0	NA	NA	NA	NA	NA
AC096951.1	0	NA	NA	NA	NA	NA
RP4-564M11.2	3.08962212697941	0.0730783057998306	0.161356640936566	0.464630363165088	0.642196184641622	NA
RP11-375A5.1	0	NA	NA	NA	NA	NA
AC095030.1	0	NA	NA	NA	NA	NA
RNU7-8P	0	NA	NA	NA	NA	NA
RNA5SP20	0	NA	NA	NA	NA	NA
RN7SL370P	0	NA	NA	NA	NA	NA
RNA5SP21	0	NA	NA	NA	NA	NA
NEXN-AS1	1.54101595473386	0.0816076621971705	0.114750955600541	0.793414316098124	0.42753647256651	NA
NEXN	1.82010594063	0.0228872389653277	0.129877737809853	0.17811858663154	0.858629845415618	NA
GIPC2	2.05599394616985	-0.0402686894219007	0.138398100578265	-0.295888524115688	0.767315215306068	NA
RP11-386I14.4	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RNU6-1102P	0	NA	NA	NA	NA	NA
RNA5SP22	0	NA	NA	NA	NA	NA
RP11-183M13.1	0	NA	NA	NA	NA	NA
RNA5SP23	0	NA	NA	NA	NA	NA
AC104837.1	0	NA	NA	NA	NA	NA
ELTD1	0	NA	NA	NA	NA	NA
AC093430.1	0	NA	NA	NA	NA	NA
RP4-726F1.1	0	NA	NA	NA	NA	NA
RP11-339A11.2	0	NA	NA	NA	NA	NA
AL606519.1	0	NA	NA	NA	NA	NA
RP11-339D23.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-115A15.1	0	NA	NA	NA	NA	NA
RP5-887A10.1	0	NA	NA	NA	NA	NA
RN7SKP247	0	NA	NA	NA	NA	NA
RP5-837I24.6	0	NA	NA	NA	NA	NA
RP5-837I24.2	0	NA	NA	NA	NA	NA
RP5-837I24.4	0	NA	NA	NA	NA	NA
RP11-147G16.1	1.03507333940705	0.0467581440163985	0.105448161077207	0.478491602033523	0.632300350091898	NA
RP4-601K24.1	0	NA	NA	NA	NA	NA
RP11-170N11.1	0	NA	NA	NA	NA	NA
RP11-413G15.1	0	NA	NA	NA	NA	NA
RP11-475O6.1	0.921889576572134	-0.0365410953476224	0.0934490512485815	-0.40371108305695	0.6864251886336	NA
RP5-836J3.1	0	NA	NA	NA	NA	NA
AL035706.1	0	NA	NA	NA	NA	NA
TTLL7-IT1	0.796214512103559	0.0211554904440669	0.0873558576985298	0.255709715647383	0.798174992534974	NA
SNORA2	4.71192468589077	-0.12337101029405	0.189865014966934	-0.666778828725668	0.504913417881016	NA
DNASE2B	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
AC104169.1	0	NA	NA	NA	NA	NA
LPAR3	4.02496306002184	-0.131630928371693	0.187597114634965	-0.719125653096141	0.472063502568094	NA
MIR4423	0	NA	NA	NA	NA	NA
RP11-131L23.1	0.498555813202047	-0.0424356858058957	0.0716861136316188	-0.525534558026096	0.599211636247304	NA
AL590113.1	0.683030749268643	-0.0496069136047792	0.0757708784095102	-0.652427682479346	0.514125311086256	NA
RP11-131L23.2	0	NA	NA	NA	NA	NA
RP11-290M5.4	0	NA	NA	NA	NA	NA
SNORD81	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
RP11-290M5.2	0	NA	NA	NA	NA	NA
COL24A1	0	NA	NA	NA	NA	NA
RNA5SP51	0	NA	NA	NA	NA	NA
CLCA2	0.501526634965687	0.0426381296157924	0.0719097351920466	0.531517127347164	0.595060475814641	NA
CLCA1	0	NA	NA	NA	NA	NA
CLCA4	0	NA	NA	NA	NA	NA
RP4-651E10.4	0	NA	NA	NA	NA	NA
AL356270.1	0	NA	NA	NA	NA	NA
RP4-612B15.3	3.35670591500274	0.107830809226267	0.173497284202659	0.641840964089818	0.520976448952083	NA
RP4-604K5.3	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP4-604K5.2	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
RP5-1052I5.2	0	NA	NA	NA	NA	NA
RP5-1052I5.1	0.455353832845762	-0.0375420735581599	0.0680768865566703	-0.472757418009713	0.636386256989265	NA
AL139139.1	0	NA	NA	NA	NA	NA
RP4-544H6.2	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RNA5SP52	0.726232729624928	-0.0628949604992038	0.0849935032425009	-0.754387813835812	0.450616386793053	NA
RN7SL583P	0	NA	NA	NA	NA	NA
RP11-76N22.2	2.401215342513	0.161762426283324	0.146614880206252	1.27289346706239	0.203055847794957	NA
RNU6-125P	2.10216674828977	0.038924643257462	0.137237185701483	0.289379467642949	0.772291005625069	NA
GBP3	0	NA	NA	NA	NA	NA
GBP1	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
GBP2	1.50457990489706	0.127660820073692	0.118631785366993	1.36857317630187	0.1711327335122	NA
GBP7	0	NA	NA	NA	NA	NA
GBP4	0.501526634965687	0.0426381296157924	0.0719097351920466	0.531517127347164	0.595060475814641	NA
GBP5	0	NA	NA	NA	NA	NA
RP4-620F22.2	0	NA	NA	NA	NA	NA
GBP6	0	NA	NA	NA	NA	NA
RP5-1007M22.2	6.13582600118943	-0.174255843602812	0.221021163430264	-0.800447117788119	0.423451791008075	NA
RP11-413E1.4	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
RP11-302M6.4	0	NA	NA	NA	NA	NA
RP5-943J3.1	0	NA	NA	NA	NA	NA
RP11-302M6.5	0.921889576572134	-0.0365410953476224	0.0934490512485815	-0.40371108305695	0.6864251886336	NA
RN7SKP272	0.726232729624928	-0.0628949604992038	0.0849935032425009	-0.754387813835812	0.450616386793053	NA
RNU6-695P	0	NA	NA	NA	NA	NA
RP5-827O9.1	0.78800342298659	0.0563668198236785	0.0805572355937118	0.738981073657141	0.459918490034578	NA
U3	8.30115333816259	0.042194890479938	0.239683925772139	0.175702526940817	0.860527649979507	NA
RP4-665J23.2	0.729203551388568	0.0261932347389235	0.090961804731025	0.2809714952474	0.778732262990691	NA
RP4-665J23.4	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RN7SL653P	0	NA	NA	NA	NA	NA
RN7SL235P	0	NA	NA	NA	NA	NA
BRDT	0.455353832845762	-0.0375420735581599	0.0680768865566703	-0.472757418009713	0.636386256989265	NA
RP4-621B10.8	0.466535743726371	0.000554280315874396	0.0698566959974875	0.00578702193169878	0.995382650319901	NA
C1orf146	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
AL451010.1	0	NA	NA	NA	NA	NA
RN7SL824P	0	NA	NA	NA	NA	NA
RNU4-59P	0	NA	NA	NA	NA	NA
SNORD21	0	NA	NA	NA	NA	NA
SNORA66	3.76444178713109	0.0687195329927021	0.18761338460241	0.369109835122179	0.712045858407435	NA
SNORA51	2.56428651165502	0.0329681761359952	0.149436863091982	0.223110962772734	0.823449146336494	NA
RNU6-970P	0	NA	NA	NA	NA	NA
RN7SL692P	0	NA	NA	NA	NA	NA
AC093577.1	0	NA	NA	NA	NA	NA
RNU6-210P	0	NA	NA	NA	NA	NA
RN7SKP123	0	NA	NA	NA	NA	NA
RNA5SP53	0	NA	NA	NA	NA	NA
RP5-1033H22.2	1.26572107759357	0.107546565927745	0.109556206002443	1.19993134725367	0.23016600435366	NA
RP11-488P3.1	6.77075368597982	-0.177638458672859	0.222999510567876	-0.808973983091585	0.418530111440322	NA
MIR760	0.740385462269178	0.0640661423185573	0.0856981368149482	0.769965748235892	0.441320210740394	NA
RP11-78O9.1	0	NA	NA	NA	NA	NA
RN7SL440P	0	NA	NA	NA	NA	NA
RP11-148B18.1	0	NA	NA	NA	NA	NA
RP11-148B18.4	0	NA	NA	NA	NA	NA
RP11-148B18.3	0	NA	NA	NA	NA	NA
F3	4.13138089233728	-0.0816741097384542	0.18620036513338	-0.445403722253059	0.656028022746608	NA
RP11-86H7.6	0	NA	NA	NA	NA	NA
MIR378G	0	NA	NA	NA	NA	NA
RP11-465K1.2	0	NA	NA	NA	NA	NA
RP11-313A24.1	0	NA	NA	NA	NA	NA
RP11-57H12.6	0.498555813202047	-0.0424356858058957	0.0716861136316188	-0.525534558026096	0.599211636247304	NA
RP11-57H12.2	0	NA	NA	NA	NA	NA
RP11-57H12.3	0.477717654606981	0.0378446113851408	0.0681362212106676	0.488644386967491	0.625093482528583	NA
RP11-57H12.5	0	NA	NA	NA	NA	NA
RP4-586O15.1	0	NA	NA	NA	NA	NA
RP11-14O19.1	0	NA	NA	NA	NA	NA
RP11-14O19.2	0	NA	NA	NA	NA	NA
RP4-617C6.1	0	NA	NA	NA	NA	NA
AL356479.1	0	NA	NA	NA	NA	NA
RP11-286B14.1	0	NA	NA	NA	NA	NA
RP11-286B14.2	0	NA	NA	NA	NA	NA
AC092812.1	0	NA	NA	NA	NA	NA
RP11-147C23.1	0	NA	NA	NA	NA	NA
RNU1-130P	0	NA	NA	NA	NA	NA
RP5-898J17.1	1.08351558711666	-0.0753797093856569	0.092644801837073	-0.957848600048174	0.338139108265579	NA
RN7SL831P	0	NA	NA	NA	NA	NA
RN7SKP270	0	NA	NA	NA	NA	NA
AL592205.1	0	NA	NA	NA	NA	NA
AL592205.2	0	NA	NA	NA	NA	NA
DPYD	0.509737724082656	-0.0011891907519596	0.0721768151348532	-0.0201091898496747	0.983956269188662	NA
DPYD-AS1	0	NA	NA	NA	NA	NA
DPYD-IT1	0	NA	NA	NA	NA	NA
DPYD-AS2	0	NA	NA	NA	NA	NA
RP11-272L13.3	0	NA	NA	NA	NA	NA
RP11-490G2.2	0	NA	NA	NA	NA	NA
MIR137HG	0	NA	NA	NA	NA	NA
RP5-1070A16.1	0	NA	NA	NA	NA	NA
AL160056.1	0.694212660149252	-0.0184699499445547	0.0827685108292216	-0.219007862739482	0.826643922866911	NA
SNX7	3.09630755293023	-0.120096849265697	0.162171555657214	-0.782369619610607	0.433997382731037	NA
RP5-896L10.1	0.270878896779166	-0.0194585113765098	0.0679897283197963	-0.305316033685306	0.760125465461977	NA
RP11-413P11.1	0.780616620861822	-0.0243839658684515	0.0866931401158914	-0.283840012175901	0.776532989721638	NA
RNU4-75P	0	NA	NA	NA	NA	NA
AL451051.1	0	NA	NA	NA	NA	NA
RP5-884G6.2	4.85665356712557	-0.110517987764914	0.202042642380834	-0.552508858303531	0.580599766996062	NA
RNU6-750P	0	NA	NA	NA	NA	NA
RNU6-1318P	0	NA	NA	NA	NA	NA
RP4-714D9.2	0	NA	NA	NA	NA	NA
LRRC39	8.30570508636815	0.138449746290042	0.240358352209605	0.579700008287702	0.562116937772335	NA
MIR553	0	NA	NA	NA	NA	NA
RP5-837M10.2	0	NA	NA	NA	NA	NA
AC104457.1	0	NA	NA	NA	NA	NA
RP5-837M10.4	0	NA	NA	NA	NA	NA
GPR88	3.39908360836682	0.216758488949853	0.163535583223878	1.58535586766426	0.112885502258756	NA
RP11-84O12.4	0	NA	NA	NA	NA	NA
VCAM1	0	NA	NA	NA	NA	NA
RP4-549L20.3	0	NA	NA	NA	NA	NA
AC093157.1	5.66322570311753	0.0690728837725876	0.202436409040281	0.341777606275135	0.732518263444437	NA
RP11-421L21.2	1.25156834494932	-0.0187908349355347	0.113521452795137	-0.166947595091762	0.867411283156485	NA
RP4-575N6.4	0	NA	NA	NA	NA	NA
S1PR1	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
RP4-575N6.5	0	NA	NA	NA	NA	NA
RP11-157N3.1	0	NA	NA	NA	NA	NA
RP11-411H5.1	0	NA	NA	NA	NA	NA
RNU6-965P	0	NA	NA	NA	NA	NA
OLFM3	0	NA	NA	NA	NA	NA
RNU6-352P	0	NA	NA	NA	NA	NA
RP11-202K23.1	0	NA	NA	NA	NA	NA
RP5-936J12.1	0	NA	NA	NA	NA	NA
COL11A1	0	NA	NA	NA	NA	NA
RP11-347K2.1	0	NA	NA	NA	NA	NA
RP11-347K2.2	0	NA	NA	NA	NA	NA
RP11-153F1.2	0	NA	NA	NA	NA	NA
RP11-153F1.1	0	NA	NA	NA	NA	NA
RN7SKP285	0.227676916422881	-0.0194585113765098	0.0679897283197963	-0.279418486614848	0.779923685573712	NA
AMY2B	8.01336715938863	0.182780943083062	0.237455175316625	0.779372810900169	0.435760135275719	NA
AMY2A	0	NA	NA	NA	NA	NA
AMY1A	0	NA	NA	NA	NA	NA
AMY1B	0	NA	NA	NA	NA	NA
AMY1C	0	NA	NA	NA	NA	NA
RP11-364B6.1	0.694212660149252	-0.0184699499445547	0.0827685108292216	-0.219007862739482	0.826643922866911	NA
RP11-251P6.1	0	NA	NA	NA	NA	NA
RP11-24P14.1	0	NA	NA	NA	NA	NA
RP5-947P14.1	0.780616620861822	-0.0243839658684515	0.0866931401158914	-0.283840012175901	0.776532989721638	NA
RP11-233E12.1	0	NA	NA	NA	NA	NA
NTNG1	0	NA	NA	NA	NA	NA
AC114491.1	0	NA	NA	NA	NA	NA
VAV3	0.262667807662197	0.0197953765710542	0.0679897283197963	0.3015294507326	0.763010795933269	NA
AL591042.1	0	NA	NA	NA	NA	NA
VAV3-AS1	0	NA	NA	NA	NA	NA
AL390036.1	0	NA	NA	NA	NA	NA
RP11-356N1.2	0	NA	NA	NA	NA	NA
NBPF4	0	NA	NA	NA	NA	NA
RP11-483I13.2	0	NA	NA	NA	NA	NA
NBPF6	0	NA	NA	NA	NA	NA
NBPF5P	0	NA	NA	NA	NA	NA
RP11-131J3.1	0	NA	NA	NA	NA	NA
HENMT1	0	NA	NA	NA	NA	NA
FNDC7	0.23885882730349	0.0197953765710542	0.0679897283197963	0.2873857039361	0.773817006337988	NA
RP11-293A10.3	0	NA	NA	NA	NA	NA
AKNAD1	5.7400963269339	-0.228982777710378	0.215321248930093	-1.09836614044223	0.272044641393595	NA
SPATA42	0	NA	NA	NA	NA	NA
SCARNA2	8.98576501387316	0.0114260451157803	0.244879608260503	0.0466791458774053	0.962768951403697	NA
C1orf194	2.163801673807	0.066178614810636	0.142406373257832	0.473357157048633	0.635958390304634	NA
RNU7-122P	0	NA	NA	NA	NA	NA
RP5-1160K1.8	0	NA	NA	NA	NA	NA
RNU6V	0.498555813202047	-0.0424356858058957	0.0716861136316188	-0.525534558026096	0.599211636247304	NA
RP5-1160K1.6	0	NA	NA	NA	NA	NA
GSTM1	0	NA	NA	NA	NA	NA
AC000032.2	0	NA	NA	NA	NA	NA
GSTM5	0	NA	NA	NA	NA	NA
RP4-735C1.4	0	NA	NA	NA	NA	NA
EPS8L3	1.72334435602902	-0.145507823172528	0.126039110639094	-1.50463319551178	0.132418406913259	NA
RP4-735C1.6	0	NA	NA	NA	NA	NA
RP11-195M16.1	0	NA	NA	NA	NA	NA
RP11-195M16.3	0	NA	NA	NA	NA	NA
ALX3	0	NA	NA	NA	NA	NA
RP4-773N10.6	0	NA	NA	NA	NA	NA
UBL4B	0.466535743726371	0.000554280315874396	0.0698566959974875	0.00578702193169878	0.995382650319901	NA
RP5-1028L10.2	6.98738445936653	-0.133066800700949	0.221335230763905	-0.6096145149626	0.542117194191827	NA
KCNC4-AS1	4.13138089233728	-0.0816741097384542	0.18620036513338	-0.445403722253059	0.656028022746608	NA
SNORA25	0	NA	NA	NA	NA	NA
PROK1	2.43315490742001	-0.116809997534325	0.149096186587773	-0.842987139145545	0.399235636574098	NA
RP11-470L19.5	0	NA	NA	NA	NA	NA
RP11-470L19.2	3.04571877044918	-0.222050504790604	0.165533416053511	-1.54504694885109	0.122334907680772	NA
KCNA10	0	NA	NA	NA	NA	NA
KCNA2	0.737414640505537	-0.0249506097281256	0.0913812473379392	-0.271874050308134	0.785718864787366	NA
AL365361.1	0	NA	NA	NA	NA	NA
RP11-284N8.3	0	NA	NA	NA	NA	NA
